gate_id,pair_id,cell_id,triad_candidate_id,triad_signature,source_matter_row_allowed,source_subbucket,entry_face_id,entry_state,entry_bits,exit_face_id,exit_state,exit_bits,entry_vertices,exit_vertices,entry_edges,exit_edges,complementary,vertex_disjoint,edge_disjoint,provenance_pass,physical_scale_status,material_status,species_score_status,acoustic_dependency,starbreaker_dependency
CELL_QP093A-0203_GATE_110_TO_001,CELL_QP093A-0203_PAIR_001_110,CELL_QP093A-0203,QP093A-0203,4+4+9,yes,TRIAD_ALLOWED,CELL_QP093A-0203_f_++-,++-,110,CELL_QP093A-0203_f_--+,--+,001,CELL_QP093A-0203_v_+x;CELL_QP093A-0203_v_+y;CELL_QP093A-0203_v_-z,CELL_QP093A-0203_v_+z;CELL_QP093A-0203_v_-x;CELL_QP093A-0203_v_-y,CELL_QP093A-0203_e_+x_+y;CELL_QP093A-0203_e_+x_-z;CELL_QP093A-0203_e_+y_-z,CELL_QP093A-0203_e_-x_+z;CELL_QP093A-0203_e_-x_-y;CELL_QP093A-0203_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0203_GATE_111_TO_000,CELL_QP093A-0203_PAIR_000_111,CELL_QP093A-0203,QP093A-0203,4+4+9,yes,TRIAD_ALLOWED,CELL_QP093A-0203_f_+++,+++,111,CELL_QP093A-0203_f_---,---,000,CELL_QP093A-0203_v_+x;CELL_QP093A-0203_v_+y;CELL_QP093A-0203_v_+z,CELL_QP093A-0203_v_-x;CELL_QP093A-0203_v_-y;CELL_QP093A-0203_v_-z,CELL_QP093A-0203_e_+x_+y;CELL_QP093A-0203_e_+x_+z;CELL_QP093A-0203_e_+y_+z,CELL_QP093A-0203_e_-x_-y;CELL_QP093A-0203_e_-x_-z;CELL_QP093A-0203_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_000_TO_111,CELL_QP093A-0204_PAIR_000_111,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_---,---,000,CELL_QP093A-0204_f_+++,+++,111,CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_+z,CELL_QP093A-0204_e_-x_-y;CELL_QP093A-0204_e_-x_-z;CELL_QP093A-0204_e_-y_-z,CELL_QP093A-0204_e_+x_+y;CELL_QP093A-0204_e_+x_+z;CELL_QP093A-0204_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_001_TO_110,CELL_QP093A-0204_PAIR_001_110,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_--+,--+,001,CELL_QP093A-0204_f_++-,++-,110,CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-y,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_e_-x_+z;CELL_QP093A-0204_e_-x_-y;CELL_QP093A-0204_e_-y_+z,CELL_QP093A-0204_e_+x_+y;CELL_QP093A-0204_e_+x_-z;CELL_QP093A-0204_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_010_TO_101,CELL_QP093A-0204_PAIR_010_101,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_-+-,-+-,010,CELL_QP093A-0204_f_+-+,+-+,101,CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-y,CELL_QP093A-0204_e_+y_-z;CELL_QP093A-0204_e_-x_+y;CELL_QP093A-0204_e_-x_-z,CELL_QP093A-0204_e_+x_+z;CELL_QP093A-0204_e_+x_-y;CELL_QP093A-0204_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_011_TO_100,CELL_QP093A-0204_PAIR_011_100,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_-++,-++,011,CELL_QP093A-0204_f_+--,+--,100,CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-x,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_-y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_e_+y_+z;CELL_QP093A-0204_e_-x_+y;CELL_QP093A-0204_e_-x_+z,CELL_QP093A-0204_e_+x_-y;CELL_QP093A-0204_e_+x_-z;CELL_QP093A-0204_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_100_TO_011,CELL_QP093A-0204_PAIR_011_100,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_+--,+--,100,CELL_QP093A-0204_f_-++,-++,011,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_-y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-x,CELL_QP093A-0204_e_+x_-y;CELL_QP093A-0204_e_+x_-z;CELL_QP093A-0204_e_-y_-z,CELL_QP093A-0204_e_+y_+z;CELL_QP093A-0204_e_-x_+y;CELL_QP093A-0204_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_101_TO_010,CELL_QP093A-0204_PAIR_010_101,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_+-+,+-+,101,CELL_QP093A-0204_f_-+-,-+-,010,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-y,CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_e_+x_+z;CELL_QP093A-0204_e_+x_-y;CELL_QP093A-0204_e_-y_+z,CELL_QP093A-0204_e_+y_-z;CELL_QP093A-0204_e_-x_+y;CELL_QP093A-0204_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_110_TO_001,CELL_QP093A-0204_PAIR_001_110,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_++-,++-,110,CELL_QP093A-0204_f_--+,--+,001,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_v_+z;CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-y,CELL_QP093A-0204_e_+x_+y;CELL_QP093A-0204_e_+x_-z;CELL_QP093A-0204_e_+y_-z,CELL_QP093A-0204_e_-x_+z;CELL_QP093A-0204_e_-x_-y;CELL_QP093A-0204_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0204_GATE_111_TO_000,CELL_QP093A-0204_PAIR_000_111,CELL_QP093A-0204,QP093A-0204,4+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0204_f_+++,+++,111,CELL_QP093A-0204_f_---,---,000,CELL_QP093A-0204_v_+x;CELL_QP093A-0204_v_+y;CELL_QP093A-0204_v_+z,CELL_QP093A-0204_v_-x;CELL_QP093A-0204_v_-y;CELL_QP093A-0204_v_-z,CELL_QP093A-0204_e_+x_+y;CELL_QP093A-0204_e_+x_+z;CELL_QP093A-0204_e_+y_+z,CELL_QP093A-0204_e_-x_-y;CELL_QP093A-0204_e_-x_-z;CELL_QP093A-0204_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_000_TO_111,CELL_QP093A-0205_PAIR_000_111,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_---,---,000,CELL_QP093A-0205_f_+++,+++,111,CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_+z,CELL_QP093A-0205_e_-x_-y;CELL_QP093A-0205_e_-x_-z;CELL_QP093A-0205_e_-y_-z,CELL_QP093A-0205_e_+x_+y;CELL_QP093A-0205_e_+x_+z;CELL_QP093A-0205_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_001_TO_110,CELL_QP093A-0205_PAIR_001_110,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_--+,--+,001,CELL_QP093A-0205_f_++-,++-,110,CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-y,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_e_-x_+z;CELL_QP093A-0205_e_-x_-y;CELL_QP093A-0205_e_-y_+z,CELL_QP093A-0205_e_+x_+y;CELL_QP093A-0205_e_+x_-z;CELL_QP093A-0205_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_010_TO_101,CELL_QP093A-0205_PAIR_010_101,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_-+-,-+-,010,CELL_QP093A-0205_f_+-+,+-+,101,CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-y,CELL_QP093A-0205_e_+y_-z;CELL_QP093A-0205_e_-x_+y;CELL_QP093A-0205_e_-x_-z,CELL_QP093A-0205_e_+x_+z;CELL_QP093A-0205_e_+x_-y;CELL_QP093A-0205_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_011_TO_100,CELL_QP093A-0205_PAIR_011_100,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_-++,-++,011,CELL_QP093A-0205_f_+--,+--,100,CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-x,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_-y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_e_+y_+z;CELL_QP093A-0205_e_-x_+y;CELL_QP093A-0205_e_-x_+z,CELL_QP093A-0205_e_+x_-y;CELL_QP093A-0205_e_+x_-z;CELL_QP093A-0205_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_100_TO_011,CELL_QP093A-0205_PAIR_011_100,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_+--,+--,100,CELL_QP093A-0205_f_-++,-++,011,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_-y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-x,CELL_QP093A-0205_e_+x_-y;CELL_QP093A-0205_e_+x_-z;CELL_QP093A-0205_e_-y_-z,CELL_QP093A-0205_e_+y_+z;CELL_QP093A-0205_e_-x_+y;CELL_QP093A-0205_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_101_TO_010,CELL_QP093A-0205_PAIR_010_101,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_+-+,+-+,101,CELL_QP093A-0205_f_-+-,-+-,010,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-y,CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_e_+x_+z;CELL_QP093A-0205_e_+x_-y;CELL_QP093A-0205_e_-y_+z,CELL_QP093A-0205_e_+y_-z;CELL_QP093A-0205_e_-x_+y;CELL_QP093A-0205_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_110_TO_001,CELL_QP093A-0205_PAIR_001_110,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_++-,++-,110,CELL_QP093A-0205_f_--+,--+,001,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_v_+z;CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-y,CELL_QP093A-0205_e_+x_+y;CELL_QP093A-0205_e_+x_-z;CELL_QP093A-0205_e_+y_-z,CELL_QP093A-0205_e_-x_+z;CELL_QP093A-0205_e_-x_-y;CELL_QP093A-0205_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0205_GATE_111_TO_000,CELL_QP093A-0205_PAIR_000_111,CELL_QP093A-0205,QP093A-0205,4+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0205_f_+++,+++,111,CELL_QP093A-0205_f_---,---,000,CELL_QP093A-0205_v_+x;CELL_QP093A-0205_v_+y;CELL_QP093A-0205_v_+z,CELL_QP093A-0205_v_-x;CELL_QP093A-0205_v_-y;CELL_QP093A-0205_v_-z,CELL_QP093A-0205_e_+x_+y;CELL_QP093A-0205_e_+x_+z;CELL_QP093A-0205_e_+y_+z,CELL_QP093A-0205_e_-x_-y;CELL_QP093A-0205_e_-x_-z;CELL_QP093A-0205_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_000_TO_111,CELL_QP093A-0206_PAIR_000_111,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_---,---,000,CELL_QP093A-0206_f_+++,+++,111,CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_+z,CELL_QP093A-0206_e_-x_-y;CELL_QP093A-0206_e_-x_-z;CELL_QP093A-0206_e_-y_-z,CELL_QP093A-0206_e_+x_+y;CELL_QP093A-0206_e_+x_+z;CELL_QP093A-0206_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_001_TO_110,CELL_QP093A-0206_PAIR_001_110,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_--+,--+,001,CELL_QP093A-0206_f_++-,++-,110,CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-y,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_e_-x_+z;CELL_QP093A-0206_e_-x_-y;CELL_QP093A-0206_e_-y_+z,CELL_QP093A-0206_e_+x_+y;CELL_QP093A-0206_e_+x_-z;CELL_QP093A-0206_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_010_TO_101,CELL_QP093A-0206_PAIR_010_101,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_-+-,-+-,010,CELL_QP093A-0206_f_+-+,+-+,101,CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-y,CELL_QP093A-0206_e_+y_-z;CELL_QP093A-0206_e_-x_+y;CELL_QP093A-0206_e_-x_-z,CELL_QP093A-0206_e_+x_+z;CELL_QP093A-0206_e_+x_-y;CELL_QP093A-0206_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_011_TO_100,CELL_QP093A-0206_PAIR_011_100,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_-++,-++,011,CELL_QP093A-0206_f_+--,+--,100,CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-x,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_-y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_e_+y_+z;CELL_QP093A-0206_e_-x_+y;CELL_QP093A-0206_e_-x_+z,CELL_QP093A-0206_e_+x_-y;CELL_QP093A-0206_e_+x_-z;CELL_QP093A-0206_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_100_TO_011,CELL_QP093A-0206_PAIR_011_100,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_+--,+--,100,CELL_QP093A-0206_f_-++,-++,011,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_-y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-x,CELL_QP093A-0206_e_+x_-y;CELL_QP093A-0206_e_+x_-z;CELL_QP093A-0206_e_-y_-z,CELL_QP093A-0206_e_+y_+z;CELL_QP093A-0206_e_-x_+y;CELL_QP093A-0206_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_101_TO_010,CELL_QP093A-0206_PAIR_010_101,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_+-+,+-+,101,CELL_QP093A-0206_f_-+-,-+-,010,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-y,CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_e_+x_+z;CELL_QP093A-0206_e_+x_-y;CELL_QP093A-0206_e_-y_+z,CELL_QP093A-0206_e_+y_-z;CELL_QP093A-0206_e_-x_+y;CELL_QP093A-0206_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_110_TO_001,CELL_QP093A-0206_PAIR_001_110,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_++-,++-,110,CELL_QP093A-0206_f_--+,--+,001,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_v_+z;CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-y,CELL_QP093A-0206_e_+x_+y;CELL_QP093A-0206_e_+x_-z;CELL_QP093A-0206_e_+y_-z,CELL_QP093A-0206_e_-x_+z;CELL_QP093A-0206_e_-x_-y;CELL_QP093A-0206_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0206_GATE_111_TO_000,CELL_QP093A-0206_PAIR_000_111,CELL_QP093A-0206,QP093A-0206,4+6+8,no,TRIAD_SURFACE_REJECTED,CELL_QP093A-0206_f_+++,+++,111,CELL_QP093A-0206_f_---,---,000,CELL_QP093A-0206_v_+x;CELL_QP093A-0206_v_+y;CELL_QP093A-0206_v_+z,CELL_QP093A-0206_v_-x;CELL_QP093A-0206_v_-y;CELL_QP093A-0206_v_-z,CELL_QP093A-0206_e_+x_+y;CELL_QP093A-0206_e_+x_+z;CELL_QP093A-0206_e_+y_+z,CELL_QP093A-0206_e_-x_-y;CELL_QP093A-0206_e_-x_-z;CELL_QP093A-0206_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_000_TO_111,CELL_QP093A-0207_PAIR_000_111,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_---,---,000,CELL_QP093A-0207_f_+++,+++,111,CELL_QP093A-0207_v_-x;CELL_QP093A-0207_v_-y;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_+z,CELL_QP093A-0207_e_-x_-y;CELL_QP093A-0207_e_-x_-z;CELL_QP093A-0207_e_-y_-z,CELL_QP093A-0207_e_+x_+y;CELL_QP093A-0207_e_+x_+z;CELL_QP093A-0207_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_001_TO_110,CELL_QP093A-0207_PAIR_001_110,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_--+,--+,001,CELL_QP093A-0207_f_++-,++-,110,CELL_QP093A-0207_v_+z;CELL_QP093A-0207_v_-x;CELL_QP093A-0207_v_-y,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_e_-x_+z;CELL_QP093A-0207_e_-x_-y;CELL_QP093A-0207_e_-y_+z,CELL_QP093A-0207_e_+x_+y;CELL_QP093A-0207_e_+x_-z;CELL_QP093A-0207_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_010_TO_101,CELL_QP093A-0207_PAIR_010_101,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_-+-,-+-,010,CELL_QP093A-0207_f_+-+,+-+,101,CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_-x;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_+z;CELL_QP093A-0207_v_-y,CELL_QP093A-0207_e_+y_-z;CELL_QP093A-0207_e_-x_+y;CELL_QP093A-0207_e_-x_-z,CELL_QP093A-0207_e_+x_+z;CELL_QP093A-0207_e_+x_-y;CELL_QP093A-0207_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_011_TO_100,CELL_QP093A-0207_PAIR_011_100,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_-++,-++,011,CELL_QP093A-0207_f_+--,+--,100,CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_+z;CELL_QP093A-0207_v_-x,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_-y;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_e_+y_+z;CELL_QP093A-0207_e_-x_+y;CELL_QP093A-0207_e_-x_+z,CELL_QP093A-0207_e_+x_-y;CELL_QP093A-0207_e_+x_-z;CELL_QP093A-0207_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_100_TO_011,CELL_QP093A-0207_PAIR_011_100,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_+--,+--,100,CELL_QP093A-0207_f_-++,-++,011,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_-y;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_+z;CELL_QP093A-0207_v_-x,CELL_QP093A-0207_e_+x_-y;CELL_QP093A-0207_e_+x_-z;CELL_QP093A-0207_e_-y_-z,CELL_QP093A-0207_e_+y_+z;CELL_QP093A-0207_e_-x_+y;CELL_QP093A-0207_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0207_GATE_101_TO_010,CELL_QP093A-0207_PAIR_010_101,CELL_QP093A-0207,QP093A-0207,4+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0207_f_+-+,+-+,101,CELL_QP093A-0207_f_-+-,-+-,010,CELL_QP093A-0207_v_+x;CELL_QP093A-0207_v_+z;CELL_QP093A-0207_v_-y,CELL_QP093A-0207_v_+y;CELL_QP093A-0207_v_-x;CELL_QP093A-0207_v_-z,CELL_QP093A-0207_e_+x_+z;CELL_QP093A-0207_e_+x_-y;CELL_QP093A-0207_e_-y_+z,CELL_QP093A-0207_e_+y_-z;CELL_QP093A-0207_e_-x_+y;CELL_QP093A-0207_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
