candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0125,bound_composite_rows,color_triad[1+2+4],OCTET_COMPOSITE,three_owner_color_closure,1+2+4,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,756,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,0.46484375,755.53515625,755.53515625,94.44189453125,661.09326171875,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0125|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+2+4|d=3|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0126,bound_composite_rows,color_triad[1+2+6],GROUND_BARYON_3BODY,three_owner_color_closure,1+2+6,0,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1476,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,-492.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1968.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1981.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,247.7083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1733.958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0126|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+2+6|d=0|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0127,bound_composite_rows,color_triad[1+2+8],OCTET_COMPOSITE,three_owner_color_closure,1+2+8,3,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2484,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,0.2096354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,2483.790364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,2501.038908781828703703703703703703703703703703703703703703703703703703703703703703703703703703703702,312.6298635977285879629629629629629629629629629629629629629629629629629629629629629629629629629629628,2188.409045184100115740740740740740740740740740740740740740740740740740740740740740740740740740740739,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0127|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+2+8|d=3|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0128,bound_composite_rows,color_triad[1+2+9],GROUND_BARYON_3BODY,three_owner_color_closure,1+2+9,0,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3096,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,-1032.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4128.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4156.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,519.5833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3637.083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0128|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+2+9|d=0|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0129,bound_composite_rows,color_triad[1+2+12],GROUND_BARYON_3BODY,three_owner_color_closure,1+2+12,0,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5364,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,-1788.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7152.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7201.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666663,900.2083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333329,6301.45833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0129|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+2+12|d=0|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0130,bound_composite_rows,color_triad[1+3+3],OCTET_COMPOSITE,three_owner_color_closure,1+3+3,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,684,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.09071180555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,684.0907118055555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,693.5919716917438271604938271604938271604938271604938271604938271604938271604938271604938271604938273,86.69899646146797839506172839506172839506172839506172839506172839506172839506172839506172839506172841,606.8929752302758487654320987654320987654320987654320987654320987654320987654320987654320987654320989,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0130|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+3+3|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0131,bound_composite_rows,color_triad[1+3+4],OCTET_COMPOSITE,three_owner_color_closure,1+3+4,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,936,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.07899305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555554,936.0789930555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,942.5795416184413580246913580246913580246913580246913580246913580246913580246913580246913580246913577,117.8224427023051697530864197530864197530864197530864197530864197530864197530864197530864197530864197,824.757098916136188271604938271604938271604938271604938271604938271604938271604938271604938271604938,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0131|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+3+4|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0132,bound_composite_rows,color_triad[1+3+6],OCTET_COMPOSITE,three_owner_color_closure,1+3+6,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1656,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.2196180555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,1656.219618055555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,1679.222668306327160493827160493827160493827160493827160493827160493827160493827160493827160493827161,209.9028335382908950617283950617283950617283950617283950617283950617283950617283950617283950617283951,1469.319834768036265432098765432098765432098765432098765432098765432098765432098765432098765432098766,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0132|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+3+6|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0133,bound_composite_rows,color_triad[1+3+8],GROUND_BARYON_3BODY,three_owner_color_closure,1+3+8,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,2664,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,3330.00,-666.00,0,0,0,no,,REJECTED_NEGATIVE_SURFACE,particle_candidate,,no,REJECTED_NEGATIVE_SURFACE,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0133|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+3+8|d=0|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0134,bound_composite_rows,color_triad[1+3+9],OCTET_COMPOSITE,three_owner_color_closure,1+3+9,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3276,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.4344618055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,3276.434461805555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,3321.940495997299382716049382716049382716049382716049382716049382716049382716049382716049382716049384,415.242561999662422839506172839506172839506172839506172839506172839506172839506172839506172839506173,2906.697933997636959876543209876543209876543209876543209876543209876543209876543209876543209876543211,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0134|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+3+9|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0135,bound_composite_rows,color_triad[1+3+12],OCTET_COMPOSITE,three_owner_color_closure,1+3+12,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5544,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.7352430555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,5544.735243055555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,5621.745454764660493827160493827160493827160493827160493827160493827160493827160493827160493827160495,702.7181818455825617283950617283950617283950617283950617283950617283950617283950617283950617283950619,4919.027272919077932098765432098765432098765432098765432098765432098765432098765432098765432098765432,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0135|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+3+12|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0136,bound_composite_rows,color_triad[1+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,1+4+4,0,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1188,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,-495.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1683.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1706.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,213.296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1493.07812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0136|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+4+4|d=0|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0137,bound_composite_rows,color_triad[1+4+6],OCTET_COMPOSITE,three_owner_color_closure,1+4+6,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1908,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.3450520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,1908.345052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,1948.102240668402777777777777777777777777777777777777777777777777777777777777777777777777777777777777,243.5127800835503472222222222222222222222222222222222222222222222222222222222222222222222222222222221,1704.589460584852430555555555555555555555555555555555555555555555555555555555555555555555555555555555,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0137|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+4+6|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0138,bound_composite_rows,color_triad[1+4+8],OCTET_COMPOSITE,three_owner_color_closure,1+4+8,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2916,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.2460937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2916.246093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2936.497802734374999999999999999999999999999999999999999999999999999999999999999999999999999999999999,367.0622253417968749999999999999999999999999999999999999999999999999999999999999999999999999999999999,2569.435577392578124999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0138|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+4+8|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0139,bound_composite_rows,color_triad[1+4+9],OCTET_COMPOSITE,three_owner_color_closure,1+4+9,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3528,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.6380208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,3528.638020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,3602.151312934027777777777777777777777777777777777777777777777777777777777777777777777777777777777776,450.268914116753472222222222222222222222222222222222222222222222222222222222222222222222222222222222,3151.882398817274305555555555555555555555555555555555555555555555555555555555555555555555555555555554,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0139|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+4+9|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0140,bound_composite_rows,color_triad[1+4+12],OCTET_COMPOSITE,three_owner_color_closure,1+4+12,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5796,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-1.048177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5797.048177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5917.820014105902777777777777777777777777777777777777777777777777777777777777777777777777777777777776,739.727501763237847222222222222222222222222222222222222222222222222222222222222222222222222222222222,5178.092512342664930555555555555555555555555555555555555555555555555555555555555555555555555555555554,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0140|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+4+12|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0141,bound_composite_rows,color_triad[1+6+6],OCTET_COMPOSITE,three_owner_color_closure,1+6+6,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2628,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-0.7287326388888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,2628.728732638888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,2720.004035855516975308641975308641975308641975308641975308641975308641975308641975308641975308641975,340.0005044819396219135802469135802469135802469135802469135802469135802469135802469135802469135802469,2380.003531373577353395061728395061728395061728395061728395061728395061728395061728395061728395061728,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0141|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+6+6|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0142,bound_composite_rows,color_triad[1+6+8],GROUND_BARYON_3BODY,three_owner_color_closure,1+6+8,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,3636,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-1818.00,5454.00,5567.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,695.9531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4871.671874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0142|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+6+8|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0143,bound_composite_rows,color_triad[1+6+9],OCTET_COMPOSITE,three_owner_color_closure,1+6+9,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4248,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.177951388888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,4249.177951388888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,4396.718852478780864197530864197530864197530864197530864197530864197530864197530864197530864197530863,549.5898565598476080246913580246913580246913580246913580246913580246913580246913580246913580246913579,3847.128995918933256172839506172839506172839506172839506172839506172839506172839506172839506172839505,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0143|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+6+9|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
